gameid	Trial	condition	TrialType	ControlType	ItemID	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	DistractorsNoun	DistractorsRedProp	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered
At3GZx9rpK8coybGH	30	size_same_same_m	target	undefined	microscope_vase	big_green_vase	color	minimal	color	size	5	3	same	same	green vase	NA	green vase	1	0	vase	big	green	TRUE	FALSE	TRUE	FALSE	FALSE	big_orange_vase	small_green_microscope	small_orange_vase	big_orange_vase	big_orange_vase	big_green_vase,big_green_vase,big_orange_vase,small_orange_vase,small_green_microscope,big_orange_vase,big_orange_vase	big_green_vase,big_green_vase,big_orange_vase,small_orange_vase,big_orange_vase,big_orange_vase,small_green_microscope
At3GZx9rpK8coybGH	31	size_basic_filler_3_m	control	size_redundant	robot_bonbon	small_orange_bonbon	size and color	redundant	color	size	3	1	no_extras	no_extras	small brown sweet	NA	small brown sweet	0	1	bonbon	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_bonbon	big_orange_bonbon	small_purple_robot	NA	NA	big_orange_bonbon,big_orange_bonbon,small_orange_bonbon,small_purple_robot,big_purple_bonbon	small_purple_robot,small_purple_robot,big_orange_bonbon,big_purple_bonbon,small_orange_bonbon
EfQXTp9ScvCPuWzCq	1	size_same_diff_m	target	undefined	bucket_comb	big_yellow_comb	size and color	redundant	color	size	5	1	same	diff	large yellow comb	got it	large yellow comb	0	1	comb	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_comb	small_yellow_bucket	small_red_comb	small_red_comb	small_red_comb	small_red_comb,small_red_comb,small_red_comb,small_red_comb,big_yellow_comb,big_red_comb,small_yellow_bucket	small_red_comb,small_red_comb,small_yellow_bucket,small_red_comb,big_red_comb,big_yellow_comb,small_red_comb
EfQXTp9ScvCPuWzCq	2	color_same_same_m	target	undefined	razor_bonbon	big_purple_bonbon	size and color	redundant	size	color	5	3	same	same	large purple sweet	got it	large purple sweet	0	1	bonbon	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_bonbon	big_orange_razor	small_orange_bonbon	small_purple_bonbon	small_purple_bonbon	small_purple_bonbon,small_purple_bonbon,small_purple_bonbon,big_orange_razor,small_orange_bonbon,small_purple_bonbon,big_purple_bonbon	big_orange_razor,big_orange_razor,small_purple_bonbon,big_purple_bonbon,small_purple_bonbon,small_purple_bonbon,small_orange_bonbon
EfQXTp9ScvCPuWzCq	3	size_diff_diff_f	target	undefined	napkin_candle	small_yellow_candle	color	minimal	color	size	5	1	diff	diff	yellow candle__yes	it's small?__got it	yellow candle	1	0	candle	small	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	small_blue_candle	big_yellow_napkin	big_blue_candle	big_blue_napkin	big_blue_napkin	big_blue_napkin,big_blue_napkin,small_blue_candle,big_blue_candle,big_blue_napkin,big_yellow_napkin,small_yellow_candle	small_yellow_candle,small_yellow_candle,big_blue_candle,small_blue_candle,big_blue_napkin,big_yellow_napkin,big_blue_napkin
EfQXTp9ScvCPuWzCq	4	size_basic_filler_2_f	control	noun_sufficient	billiardball_dress	big_red_dress	size and color	redundant	color	size	3	1	no_extras	no_extras	large red dress	yes, got it	large red dress	0	1	dress	big	red	TRUE	TRUE	TRUE	FALSE	FALSE	small_red_billiardball	small_blue_billiardball	big_blue_billiardball	NA	NA	big_red_dress,big_red_dress,small_blue_billiardball,big_blue_billiardball,small_red_billiardball	small_blue_billiardball,small_blue_billiardball,big_red_dress,big_blue_billiardball,small_red_billiardball
EfQXTp9ScvCPuWzCq	5	color_basic_filler_1_f	control	both_necessary	ruler_calculator	small_red_calculator	size and color	redundant	size	color	3	1	no_extras	no_extras	small red calculator	got it	small red calculator	0	1	calculator	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_calculator	big_white_ruler	small_white_calculator	NA	NA	small_white_calculator,small_white_calculator,small_red_calculator,big_red_calculator,big_white_ruler	small_red_calculator,small_red_calculator,big_red_calculator,big_white_ruler,small_white_calculator
EfQXTp9ScvCPuWzCq	6	color_basic_filler_3_m	control	color_redundant	switch_coathanger	small_white_coathanger	size and color	redundant	size	color	3	1	no_extras	no_extras	small white hanger	got it	small white hanger	0	1	coathanger	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_coathanger	small_blue_coathanger	big_white_switch	NA	NA	big_white_switch,big_white_switch,small_blue_coathanger,small_white_coathanger,big_blue_coathanger	small_blue_coathanger,small_blue_coathanger,small_white_coathanger,big_white_switch,big_blue_coathanger
EfQXTp9ScvCPuWzCq	7	color_basic_filler_2_m	control	noun_sufficient	pencil_butterfly	small_white_butterfly	size and color	redundant	size	color	3	1	no_extras	no_extras	large white butterfly	got it	large white butterfly	0	1	butterfly	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	small_yellow_pencil	big_yellow_pencil	big_white_pencil	NA	NA	big_white_pencil,big_white_pencil,big_yellow_pencil,small_yellow_pencil,small_white_butterfly	small_yellow_pencil,small_yellow_pencil,big_yellow_pencil,big_white_pencil,small_white_butterfly
EfQXTp9ScvCPuWzCq	8	size_basic_filler_3_m	control	size_redundant	drum_truck	small_orange_truck	size and color	redundant	color	size	3	1	no_extras	no_extras	small orange truck	got it	small orange truck	0	1	truck	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_truck	big_orange_truck	small_purple_drum	NA	NA	small_purple_drum,small_purple_drum,big_orange_truck,small_orange_truck,big_purple_truck	small_purple_drum,small_purple_drum,big_orange_truck,small_orange_truck,big_purple_truck
EfQXTp9ScvCPuWzCq	9	size_same_same_f	target	undefined	sock_tent	small_green_tent	size and color	redundant	color	size	5	3	same	same	small green tent	got it	small green tent	0	1	tent	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	small_orange_tent	big_green_sock	big_orange_tent	small_orange_tent	small_orange_tent	small_orange_tent,small_orange_tent,big_orange_tent,small_green_tent,small_orange_tent,small_orange_tent,big_green_sock	small_green_tent,small_green_tent,small_orange_tent,small_orange_tent,big_orange_tent,small_orange_tent,big_green_sock
EfQXTp9ScvCPuWzCq	10	size_diff_same_f	target	undefined	clock_chair	small_yellow_chair	size and color	redundant	color	size	5	3	diff	same	small yellow chair	yes, got it	small yellow chair	0	1	chair	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	small_blue_chair	big_yellow_clock	big_blue_chair	small_blue_clock	small_blue_clock	small_blue_clock,small_blue_clock,small_blue_chair,big_yellow_clock,small_blue_clock,small_yellow_chair,big_blue_chair	big_yellow_clock,big_yellow_clock,big_blue_chair,small_blue_clock,small_yellow_chair,small_blue_chair,small_blue_clock
EfQXTp9ScvCPuWzCq	11	size_diff_same_m	target	undefined	fish_calendar	big_orange_calendar	color	minimal	color	size	5	3	diff	same	orange calendar__with february on it	got it	orange calendar	1	0	calendar	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE	big_black_calendar	small_orange_fish	small_black_calendar	big_black_fish	big_black_fish	big_black_fish,big_black_fish,big_black_fish,small_black_calendar,small_orange_fish,big_black_calendar,big_orange_calendar	big_black_calendar,big_black_calendar,big_black_fish,big_orange_calendar,big_black_fish,small_black_calendar,small_orange_fish
EfQXTp9ScvCPuWzCq	12	color_diff_same_f	target	undefined	lamp_cap	small_blue_cap	size and color	redundant	size	color	5	3	diff	same	small blue hat	NA	small blue hat	0	1	cap	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_cap	small_red_lamp	big_red_cap	big_blue_lamp	big_blue_lamp	big_red_cap,big_red_cap,big_blue_lamp,small_red_lamp,small_blue_cap,big_blue_cap,big_blue_lamp	small_red_lamp,small_red_lamp,big_red_cap,big_blue_cap,big_blue_lamp,big_blue_lamp,small_blue_cap
EfQXTp9ScvCPuWzCq	13	color_same_diff_f	target	undefined	mug_mouse	small_blue_mouse	size and color	redundant	size	color	5	1	same	diff	small mouse blue	got it	small mouse blue	0	1	mouse	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_mouse	small_yellow_mug	big_yellow_mouse	big_yellow_mouse	big_yellow_mouse	big_blue_mouse,big_blue_mouse,small_yellow_mug,small_blue_mouse,big_yellow_mouse,big_yellow_mouse,big_yellow_mouse	big_yellow_mouse,big_yellow_mouse,big_yellow_mouse,small_blue_mouse,big_blue_mouse,big_yellow_mouse,small_yellow_mug
EfQXTp9ScvCPuWzCq	14	color_same_same_f	target	undefined	crown_magnifyingglass	small_red_magnifyingglass	size and color	redundant	size	color	5	3	same	same	small red magnifying glass	got that one too.	small red magnifyingglass	0	1	magnifyingglass	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_magnifyingglass	small_yellow_crown	big_yellow_magnifyingglass	big_red_magnifyingglass	big_red_magnifyingglass	big_red_magnifyingglass,big_red_magnifyingglass,small_yellow_crown,small_red_magnifyingglass,big_red_magnifyingglass,big_yellow_magnifyingglass,big_red_magnifyingglass	big_red_magnifyingglass,big_red_magnifyingglass,small_yellow_crown,small_red_magnifyingglass,big_yellow_magnifyingglass,big_red_magnifyingglass,big_red_magnifyingglass
EfQXTp9ScvCPuWzCq	15	size_basic_filler_3_f	control	size_redundant	pan_flower	small_white_flower	size and color	redundant	color	size	3	1	no_extras	no_extras	small white flower	got it	small white flower	0	1	flower	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_flower	big_white_flower	small_blue_pan	NA	NA	small_blue_pan,small_blue_pan,small_white_flower,big_white_flower,big_blue_flower	small_blue_pan,small_blue_pan,big_white_flower,big_blue_flower,small_white_flower
EfQXTp9ScvCPuWzCq	16	color_diff_diff_f	target	undefined	scarf_belt	small_yellow_belt	size and color	redundant	size	color	5	1	diff	diff	small yellow strap?__belt	got it	small yellow strap?	0	1	belt	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_belt	small_blue_scarf	big_blue_belt	big_blue_scarf	big_blue_scarf	big_yellow_belt,big_yellow_belt,big_blue_scarf,small_blue_scarf,small_yellow_belt,big_blue_belt,big_blue_scarf	small_blue_scarf,small_blue_scarf,big_blue_scarf,small_yellow_belt,big_yellow_belt,big_blue_belt,big_blue_scarf
EfQXTp9ScvCPuWzCq	17	color_basic_filler_2_f	control	noun_sufficient	tie_remote	small_green_remote	size and color	redundant	size	color	3	1	no_extras	no_extras	small green remote	got it	small green remote	0	1	remote	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	small_orange_tie	big_orange_tie	big_green_tie	NA	NA	small_green_remote,small_green_remote,big_orange_tie,big_green_tie,small_orange_tie	big_green_tie,big_green_tie,small_orange_tie,small_green_remote,big_orange_tie
EfQXTp9ScvCPuWzCq	18	size_basic_target_f	target	undefined	door_ring	small_white_ring	size and color	redundant	color	size	3	1	no_extras	no_extras	small white ring	got that too, thanks	small white ring	0	1	ring	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	small_blue_ring	big_white_door	big_blue_ring	NA	NA	big_white_door,big_white_door,big_blue_ring,small_white_ring,small_blue_ring	big_blue_ring,big_blue_ring,big_white_door,small_white_ring,small_blue_ring
EfQXTp9ScvCPuWzCq	19	color_basic_filler_1_m	control	both_necessary	cake_vase	small_purple_vase	size and color	redundant	size	color	3	1	no_extras	no_extras	small purple vase	got it	small purple vase	0	1	vase	small	purple	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_vase	big_green_cake	small_green_vase	NA	NA	big_green_cake,big_green_cake,small_green_vase,small_purple_vase,big_purple_vase	small_purple_vase,small_purple_vase,small_green_vase,big_purple_vase,big_green_cake
EfQXTp9ScvCPuWzCq	20	color_basic_target_m	target	undefined	present_cushion	small_yellow_cushion	size and color	redundant	size	color	3	1	no_extras	no_extras	small yellow cushion	got it	small yellow cushion	0	1	cushion	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_cushion	small_white_present	big_white_cushion	NA	NA	small_white_present,small_white_present,big_yellow_cushion,small_yellow_cushion,big_white_cushion	small_yellow_cushion,small_yellow_cushion,small_white_present,big_yellow_cushion,big_white_cushion
EfQXTp9ScvCPuWzCq	21	size_basic_filler_1_m	control	both_necessary	robot_piano	big_orange_piano	size and color	redundant	color	size	3	1	no_extras	no_extras	large orange piano	ok got it	large orange piano	0	1	piano	big	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_piano	small_purple_robot	small_orange_piano	NA	NA	small_orange_piano,small_orange_piano,big_purple_piano,big_orange_piano,small_purple_robot	big_orange_piano,big_orange_piano,small_orange_piano,small_purple_robot,big_purple_piano
EfQXTp9ScvCPuWzCq	22	size_diff_diff_m	target	undefined	armchair_rug	big_red_rug	size and color	redundant	color	size	5	1	diff	diff	large red carpet	got it	large red carpet	0	1	rug	big	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_rug	small_red_armchair	small_blue_rug	small_blue_armchair	small_blue_armchair	small_red_armchair,small_red_armchair,big_red_rug,small_blue_rug,small_blue_armchair,small_blue_armchair,big_blue_rug	small_blue_armchair,small_blue_armchair,small_red_armchair,small_blue_rug,big_blue_rug,small_blue_armchair,big_red_rug
EfQXTp9ScvCPuWzCq	23	size_same_diff_f	target	undefined	shovel_fork	small_purple_fork	size and color	redundant	color	size	5	1	same	diff	small purple fork	got it	small purple fork	0	1	fork	small	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_orange_fork	big_purple_shovel	big_orange_fork	big_orange_fork	big_orange_fork	big_orange_fork,big_orange_fork,big_orange_fork,big_orange_fork,big_purple_shovel,small_purple_fork,small_orange_fork	big_orange_fork,big_orange_fork,big_orange_fork,small_purple_fork,small_orange_fork,big_purple_shovel,big_orange_fork
EfQXTp9ScvCPuWzCq	24	size_basic_filler_2_m	control	noun_sufficient	lock_whistle	big_purple_whistle	size and color	redundant	color	size	3	1	no_extras	no_extras	large purple whistle	got it	large purple whistle	0	1	whistle	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_lock	small_green_lock	big_green_lock	NA	NA	small_purple_lock,small_purple_lock,big_green_lock,big_purple_whistle,small_green_lock	big_green_lock,big_green_lock,big_purple_whistle,small_purple_lock,small_green_lock
EfQXTp9ScvCPuWzCq	25	color_same_diff_m	target	undefined	bike_mask	big_yellow_mask	size and color	redundant	size	color	5	1	same	diff	large yellow mask	NA	large yellow mask	0	1	mask	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	small_yellow_mask	big_red_bike	small_red_mask	small_red_mask	small_red_mask	big_red_bike,big_red_bike,small_red_mask,big_yellow_mask,small_red_mask,small_yellow_mask,small_red_mask	small_yellow_mask,small_yellow_mask,big_red_bike,small_red_mask,small_red_mask,small_red_mask,big_yellow_mask
EfQXTp9ScvCPuWzCq	26	size_basic_target_m	target	undefined	microscope_lipstick	small_black_lipstick	size and color	redundant	color	size	3	1	no_extras	no_extras	small black lipstick	got it	small black lipstick	0	1	lipstick	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	small_orange_lipstick	big_black_microscope	big_orange_lipstick	NA	NA	big_black_microscope,big_black_microscope,big_orange_lipstick,small_black_lipstick,small_orange_lipstick	big_orange_lipstick,big_orange_lipstick,small_orange_lipstick,small_black_lipstick,big_black_microscope
EfQXTp9ScvCPuWzCq	27	color_diff_diff_m	target	undefined	phone_bed	big_white_bed	size and color	redundant	size	color	5	1	diff	diff	large white bed	got it	large white bed	0	1	bed	big	white	TRUE	TRUE	TRUE	FALSE	FALSE	small_white_bed	big_yellow_phone	small_yellow_bed	small_yellow_phone	small_yellow_phone	big_white_bed,big_white_bed,small_white_bed,small_yellow_bed,small_yellow_phone,small_yellow_phone,big_yellow_phone	small_yellow_bed,small_yellow_bed,small_yellow_phone,big_yellow_phone,small_white_bed,big_white_bed,small_yellow_phone
EfQXTp9ScvCPuWzCq	28	size_same_same_m	target	undefined	frame_balloon	big_yellow_balloon	size and color	redundant	color	size	5	3	same	same	large yellow balloon	NA	large yellow balloon	0	1	balloon	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_white_balloon	small_yellow_frame	small_white_balloon	big_white_balloon	big_white_balloon	small_yellow_frame,small_yellow_frame,big_white_balloon,big_yellow_balloon,big_white_balloon,small_white_balloon,big_white_balloon	big_yellow_balloon,big_yellow_balloon,big_white_balloon,small_yellow_frame,small_white_balloon,big_white_balloon,big_white_balloon
EfQXTp9ScvCPuWzCq	29	color_basic_filler_3_f	control	color_redundant	stapler_ornament	small_white_ornament	size and color	redundant	size	color	3	1	no_extras	no_extras	small white bulb	got that one	small white bulb	0	1	ornament	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_ornament	small_yellow_ornament	big_white_stapler	NA	NA	big_yellow_ornament,big_yellow_ornament,small_white_ornament,big_white_stapler,small_yellow_ornament	small_yellow_ornament,small_yellow_ornament,big_white_stapler,small_white_ornament,big_yellow_ornament
EfQXTp9ScvCPuWzCq	30	color_diff_same_m	target	undefined	screwdriver_hammer	big_green_hammer	size and color	redundant	size	color	5	3	diff	same	large green hammer	got it	large green hammer	0	1	hammer	big	green	TRUE	TRUE	TRUE	FALSE	FALSE	small_green_hammer	big_orange_screwdriver	small_orange_hammer	small_green_screwdriver	small_green_screwdriver	small_green_screwdriver,small_green_screwdriver,small_green_screwdriver,small_green_hammer,small_orange_hammer,big_green_hammer,big_orange_screwdriver	small_green_screwdriver,small_green_screwdriver,big_green_hammer,big_orange_screwdriver,small_orange_hammer,small_green_screwdriver,small_green_hammer
EfQXTp9ScvCPuWzCq	31	color_basic_target_f	target	undefined	spoon_ladle	small_orange_ladle	size and color	redundant	size	color	3	1	no_extras	no_extras	small red spoon thing lol__or orange	it's orange for me. no prob	small red spoon thing lol	0	1	ladle	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_orange_ladle	small_black_spoon	big_black_ladle	NA	NA	small_black_spoon,small_black_spoon,big_black_ladle,small_orange_ladle,big_orange_ladle	big_orange_ladle,big_orange_ladle,small_orange_ladle,small_black_spoon,big_black_ladle
EfQXTp9ScvCPuWzCq	32	size_basic_filler_1_f	control	both_necessary	key_guitar	big_blue_guitar	size and color	redundant	color	size	3	1	no_extras	no_extras	large blue guitar	got it too thank you	large blue guitar	0	1	guitar	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_guitar	small_yellow_key	small_blue_guitar	NA	NA	small_blue_guitar,small_blue_guitar,big_blue_guitar,big_yellow_guitar,small_yellow_key	big_yellow_guitar,big_yellow_guitar,small_blue_guitar,big_blue_guitar,small_yellow_key
