gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
Dummy4	8	small_purple_coathanger	color	minimal	color	size redundant	2	1	0.5	il t3li2a il mov	NA	il t3li2a il mov	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	12	small_blue_tack	size and color	redundant	size	color redundant	3	1	0.6666666666666666	as8ar shi	NA	as8ar shi	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	13	big_orange_pingpongball	color	minimal	color	size redundant	3	2	0.3333333333333333	orange	NA	orange	1	0	pingpongball	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE
Dummy4	18	small_black_turtle	color	minimal	color	size redundant	4	3	0.25	il sawda	NA	il sawda	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	19	big_red_scarf	size and color	redundant	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	0	1	scarf	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	21	small_black_comb	size	minimal	size	color redundant	4	3	0.25	as8ar shi	NA	as8ar shi	1	0	comb	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	26	small_white_weddingcake	color	minimal	color	size redundant	4	4	0	abyadh	NA	abyadh	1	0	weddingcake	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	28	small_black_belt	size and color	redundant	size	color redundant	3	1	0.6666666666666666	as8ar 2shat 2aswad	NA	as8ar 2shat 2aswad	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	34	small_blue_butterfly	color	minimal	color	size redundant	4	2	0.5	azra2	NA	azra2	1	0	butterfly	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	51	big_blue_cap	size and color	redundant	color	size redundant	2	1	0.5	azra2	NA	azra2	0	1	cap	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	59	small_brown_jacket	size and color	redundant	color	size redundant	3	1	0.6666666666666666	as8ar shi bini	NA	as8ar shi bini	0	1	jacket	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	61	small_blue_rug	size	minimal	size	color redundant	2	1	0.5	as8ar shi	NA	as8ar shi	1	0	rug	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	62	small_yellow_napkin	size and color	redundant	size	color redundant	2	1	0.5	as8ar shi	NA	as8ar shi	0	1	napkin	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	69	big_red_flower	size and color	redundant	size	color redundant	3	3	0	akbar shi	NA	akbar shi	0	1	flower	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	70	small_pink_balloon	color	minimal	color	size redundant	3	3	0	ballon zahr	NA	ballon zahr	1	0	balloon	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	1	big_red_stapler	size and color	redundant	size	color redundant	4	4	0	كبير	NA	كبير	0	1	stapler	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	3	big_red_toothbrush	size	minimal	size	color redundant	3	3	0	كبير	NA	كبير	1	0	toothbrush	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	4	small_green_framee	size and color	redundant	size	color redundant	3	3	0	صغير	NA	صغير	0	1	framee	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	8	big_purple_billiardball	size and color	redundant	color	size redundant	2	1	0.5	مختلف اللون	NA	مختلف اللون	0	1	billiardball	big	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	10	small_yellow_shoe	size	minimal	size	color redundant	4	1	0.75	صغير	NA	صغير	1	0	shoe	small	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	11	small_grey_rock	size and color	redundant	size	color redundant	3	1	0.6666666666666666	صغير	NA	صغير	0	1	rock	small	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	12	small_green_jacket	size and color	redundant	size	color redundant	4	2	0.5	صغير	NA	صغير	0	1	jacket	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	18	small_blue_comb	size and color	redundant	color	size redundant	2	1	0.5	مختلف اللون	NA	مختلف اللون	0	1	comb	small	blue	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	24	big_orange_pingpongball	size and color	redundant	size	color redundant	2	1	0.5	كبير	NA	كبير	0	1	pingpongball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	small_red_chair	size and color	redundant	color	size redundant	4	3	0.25	مختلف اللون	NA	مختلف اللون	0	1	chair	small	red	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	33	big_purple_bracelet	size	minimal	size	color redundant	4	4	0	كبير	NA	كبير	1	0	bracelet	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	40	small_red_bucket	size	minimal	size	color redundant	2	2	0	صغير	NA	صغير	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	42	big_black_belt	size	minimal	size	color redundant	4	3	0.25	كبير	NA	كبير	1	0	belt	big	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	56	small_black_book	size	minimal	size	color redundant	2	2	0	صغير	NA	صغير	1	0	book	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	60	small_pink_phone	color	minimal	color	size redundant	4	3	0.25	مختلف اللون	NA	مختلف اللون	1	0	phone	small	pink	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy4	61	big_purple_yarn	color	minimal	color	size redundant	4	1	0.75	مختلف اللون	NA	مختلف اللون	1	0	yarn	big	purple	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy4	63	big_pink_hairdryer	color	minimal	color	size redundant	3	1	0.6666666666666666	مختلف اللون	NA	مختلف اللون	1	0	hairdryer	big	pink	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy4	64	small_blue_rug	size and color	redundant	size	color redundant	4	2	0.5	صغير	NA	صغير	0	1	rug	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	72	big_pink_weddingcake	size and color	redundant	color	size redundant	4	4	0	مختلف اللون	NA	مختلف اللون	0	1	weddingcake	big	pink	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	1	small_blue_cap	size	minimal	size	color redundant	2	1	0.5	صغيرة	NA	صغيرة	1	0	cap	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	6	big_purple_coathanger	size and color	redundant	color	size redundant	3	1	0.6666666666666666	بنفسجي	NA	بنفسجي	0	1	coathanger	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	13	small_red_bucket	size	minimal	size	color redundant	4	1	0.75	satil 2a7mar z8ir	NA	satil 2a7mar z8ir	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	14	small_brown_turtle	size and color	redundant	color	size redundant	4	1	0.75	sile7fe biniye	its usually obvious without a hint__but i have to wait for you to type something	sile7fe biniye	0	1	turtle	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	22	big_white_pingpongball	size and color	redundant	size	color redundant	3	1	0.6666666666666666	tabi kbiri	NA	tabi kbiri	0	1	pingpongball	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	24	big_blue_cushion	size and color	redundant	color	size redundant	2	2	0	zar2a	NA	zar2a	0	1	cushion	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	small_blue_guitar	size and color	redundant	color	size redundant	2	1	0.5	2azra2	NA	2azra2	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	26	big_pink_framee	size and color	redundant	size	color redundant	4	4	0	kbiri	NA	kbiri	0	1	framee	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	27	small_black_comb	color	minimal	color	size redundant	2	2	0	2awad	NA	2awad	1	0	comb	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	28	big_blue_scarf	size and color	redundant	color	size redundant	3	3	0	2azra2	NA	2azra2	0	1	scarf	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	31	big_orange_billiardball	size and color	redundant	size	color redundant	3	2	0.3333333333333333	tabi kbiri	NA	tabi kbiri	0	1	billiardball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	33	big_purple_bracelet	size and color	redundant	size	color redundant	4	2	0.5	kbiri	NA	kbiri	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	39	small_red_bike	color	minimal	color	size redundant	4	3	0.25	7amra	NA	7amra	1	0	bike	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	51	big_blue_butterfly	size	minimal	size	color redundant	4	2	0.5	kbiri	NA	kbiri	1	0	butterfly	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	57	small_yellow_bellpepper	color	minimal	color	size redundant	4	4	0	2asfar	NA	2asfar	1	0	bellpepper	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	61	big_purple_rug	size and color	redundant	color	size redundant	4	3	0.25	banafsaji	NA	banafsaji	0	1	rug	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	64	big_tan_rock	size and color	redundant	size	color redundant	4	3	0.25	kbiri	NA	kbiri	0	1	rock	big	tan	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	65	small_purple_flower	color	minimal	color	size redundant	3	2	0.3333333333333333	s8iri mish 7amra	NA	s8iri mish 7amra	1	0	flower	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	69	small_black_belt	size and color	redundant	size	color redundant	2	2	0	s8ir	NA	s8ir	0	1	belt	small	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	70	small_brown_jacket	size and color	redundant	size	color redundant	4	1	0.75	s8iri	NA	s8iri	0	1	jacket	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	9	small_brown_jacket	size and color	redundant	color	size redundant	4	3	0.25	kameeson bonni	NA	kameeson bonni	0	1	jacket	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	10	big_purple_bracelet	size and color	redundant	color	size redundant	2	2	0	masbaha 2orjowani	NA	masbaha 2orjowani	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	16	big_red_scarf	color	minimal	color	size redundant	4	3	0.25	shal hamra2	NA	shal hamra2	1	0	scarf	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	17	small_blue_butterfly	size and color	redundant	color	size redundant	3	2	0.3333333333333333	farashaton zarka2	NA	farashaton zarka2	0	1	butterfly	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	21	big_purple_bike	size	minimal	size	color redundant	2	1	0.5	daraja kabira 2orjowani	NA	daraja kabira 2orjowani	1	0	bike	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	24	small_red_stapler	size and color	redundant	color	size redundant	4	4	0	kabasa hamra2	NA	kabasa hamra2	0	1	stapler	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	big_orange_cap	size	minimal	size	color redundant	3	3	0	koba3a safra2 kabira	NA	koba3a safra2 kabira	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	28	big_blue_candle	size and color	redundant	color	size redundant	3	2	0.3333333333333333	sham3a zarka2	NA	sham3a zarka2	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	32	small_black_comb	color	minimal	color	size redundant	4	4	0	moshit sawda2	NA	moshit sawda2	1	0	comb	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	35	big_grey_rock	size and color	redundant	size	color redundant	4	2	0.5	hajara ramadiyon kabira	NA	hajara ramadiyon kabira	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	41	big_red_tack	size	minimal	size	color redundant	4	2	0.5	dabous hamra2 kabira	NA	dabous hamra2 kabira	1	0	tack	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	42	small_orange_billiardball	size and color	redundant	color	size redundant	2	1	0.5	kura bortokali	NA	kura bortokali	0	1	billiardball	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	46	small_blue_guitar	size	minimal	size	color redundant	3	3	0	gitar saghir	NA	gitar saghir	1	0	guitar	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	50	big_green_binder	size and color	redundant	size	color redundant	3	2	0.3333333333333333	folder khadra2__lol__kabira	kabir__lol	folder khadra2	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	57	small_orange_coathanger	size and color	redundant	color	size redundant	3	1	0.6666666666666666	3ala2a bortokali	NA	3ala2a bortokali	0	1	coathanger	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	67	big_green_framee	size	minimal	size	color redundant	4	1	0.75	kadr khadra2 kabeer	NA	kadr khadra2 kabeer	1	0	framee	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	68	big_white_teacup	size and color	redundant	color	size redundant	4	2	0.5	finjan bayda2	NA	finjan bayda2	0	1	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	70	big_black_belt	color	minimal	color	size redundant	3	3	0	2ashaat sawda2	NA	2ashaat sawda2	1	0	belt	big	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	72	big_red_pepper	size	minimal	size	color redundant	3	2	0.3333333333333333	har hamra2 kabira	NA	har hamra2 kabira	1	0	pepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	2	small_pink_phone	size	minimal	size	color redundant	4	4	0	small phone	NA	small phone	1	0	phone	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	3	small_black_book	color	minimal	color	size redundant	4	1	0.75	black	NA	black	1	0	book	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	6	big_brown_belt	color	minimal	color	size redundant	4	2	0.5	brown	NA	brown	1	0	belt	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	9	big_blue_rug	size and color	redundant	size	color redundant	2	1	0.5	big rug blue	NA	big rug blue	0	1	rug	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	11	small_yellow_napkin	size and color	redundant	size	color redundant	2	1	0.5	yellow mini	NA	yellow mini	0	1	napkin	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	18	small_blue_tack	size and color	redundant	size	color redundant	4	2	0.5	the blue one__yes	is this one	the blue one	0	1	tack	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	20	big_green_bracelet	size and color	redundant	color	size redundant	3	1	0.6666666666666666	green	NA	green	0	1	bracelet	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	29	small_brown_turtle	size and color	redundant	color	size redundant	4	4	0	brown	NA	brown	0	1	turtle	small	brown	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	30	big_black_comb	size and color	redundant	color	size redundant	3	3	0	brown	NA	brown	0	1	comb	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	36	big_green_chair	size and color	redundant	size	color redundant	3	2	0.3333333333333333	akhdar kbir	NA	akhdar kbir	0	1	chair	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	38	small_orange_billiardball	size and color	redundant	color	size redundant	4	3	0.25	orange	NA	orange	0	1	billiardball	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy4	40	big_pink_balloon	size	minimal	size	color redundant	3	3	0	big balloon	NA	big balloon	1	0	balloon	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	41	small_red_bucket	size and color	redundant	color	size redundant	4	2	0.5	red	NA	red	0	1	bucket	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	42	big_blue_toothbrush	size and color	redundant	size	color redundant	3	3	0	big	NA	big	0	1	toothbrush	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	48	big_yellow_bellpepper	size and color	redundant	size	color redundant	2	2	0	kbir	NA	kbir	0	1	bellpepper	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	62	small_green_jacket	size	minimal	size	color redundant	3	1	0.6666666666666666	mini green	NA	mini green	1	0	jacket	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	63	big_purple_stapler	color	minimal	color	size redundant	2	1	0.5	purple	NA	purple	1	0	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	69	small_purple_coathanger	size and color	redundant	size	color redundant	4	3	0.25	purple zgir	NA	purple zgir	0	1	coathanger	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	72	small_orange_cushion	color	minimal	color	size redundant	2	2	0	orange	NA	orange	1	0	cushion	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE
Dummy4	3	small_blue_rug	color	minimal	color	size redundant	2	1	0.5	allawn almo5ttalif	NA	allawn almo5ttalif	1	0	rug	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	8	small_brown_turtle	color	minimal	color	size redundant	4	4	0	lawn mo5talif	NA	lawn mo5talif	1	0	turtle	small	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	12	small_brown_belt	size	minimal	size	color redundant	3	3	0	zoomed out	NA	zoomed out	1	0	belt	small	brown	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	13	big_pink_balloon	size and color	redundant	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	0	1	balloon	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	16	small_green_pepper	size	minimal	size	color redundant	3	2	0.3333333333333333	zoomed out	NA	zoomed out	1	0	pepper	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	20	big_red_scarf	size and color	redundant	size	color redundant	4	3	0.25	zoomed in	NA	zoomed in	0	1	scarf	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	small_purple_stapler	size	minimal	size	color redundant	3	1	0.6666666666666666	zoomed out	NA	zoomed out	1	0	stapler	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	31	big_pink_framee	size	minimal	size	color redundant	2	1	0.5	akbar wi7di	NA	akbar wi7di	1	0	framee	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	33	small_purple_billiardball	size and color	redundant	color	size redundant	4	2	0.5	lawn mo5talif	NA	lawn mo5talif	0	1	billiardball	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	34	big_purple_bracelet	size and color	redundant	size	color redundant	3	3	0	7ajm kabir	NA	7ajm kabir	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	42	small_purple_bike	size and color	redundant	color	size redundant	4	1	0.75	lawn mo5talif	NA	lawn mo5talif	0	1	bike	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	45	small_pink_teacup	size and color	redundant	size	color redundant	4	2	0.5	sa8ir l7ajm	NA	sa8ir l7ajm	0	1	teacup	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	50	small_red_yarn	size	minimal	size	color redundant	4	3	0.25	sa8ir l7ajm	NA	sa8ir l7ajm	1	0	yarn	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	53	small_green_jacket	size and color	redundant	size	color redundant	2	2	0	7ajm sa8ir	NA	7ajm sa8ir	0	1	jacket	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	58	small_green_chair	size and color	redundant	color	size redundant	3	2	0.3333333333333333	lawn mo5talif	NA	lawn mo5talif	0	1	chair	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	61	small_pink_phone	size and color	redundant	color	size redundant	4	3	0.25	lawn mo5talif	NA	lawn mo5talif	0	1	phone	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	62	big_blue_candle	size and color	redundant	size	color redundant	3	2	0.3333333333333333	akbar wi7kdi__wi7di	NA	akbar wi7kdi	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	63	small_white_shoe	size and color	redundant	size	color redundant	4	2	0.5	as8ar wi7di	NA	as8ar wi7di	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	72	big_tan_rock	size	minimal	size	color redundant	4	1	0.75	akbar wi7di	NA	akbar wi7di	1	0	rock	big	tan	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	6	small_red_scarf	size and color	redundant	size	color redundant	4	2	0.5	a7mar zgheer	NA	a7mar zgheer	0	1	scarf	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	7	big_black_turtle	size and color	redundant	size	color redundant	2	2	0	silhofat kbeer	NA	silhofat kbeer	0	1	turtle	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	9	big_blue_tack	size and color	redundant	size	color redundant	2	1	0.5	akbar we7de	NA	akbar we7de	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	11	big_pink_balloon	size and color	redundant	color	size redundant	3	1	0.6666666666666666	baloon zahr	NA	baloon zahr	0	1	balloon	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	20	big_pink_framee	color	minimal	color	size redundant	4	4	0	zahr	NA	zahr	1	0	framee	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	21	big_green_binder	size	minimal	size	color redundant	3	1	0.6666666666666666	a5dar kbeeri	NA	a5dar kbeeri	1	0	binder	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	24	small_green_bracelet	size and color	redundant	size	color redundant	2	1	0.5	zgheeri	NA	zgheeri	0	1	bracelet	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	25	big_grey_rock	size and color	redundant	color	size redundant	4	2	0.5	sa5ra li lawna gheir	NA	sa5ra li lawna gheir	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	33	small_green_guitar	color	minimal	color	size redundant	4	3	0.25	khadra	NA	khadra	1	0	guitar	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	35	big_orange_napkin	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	napkin	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	36	big_pink_hairdryer	size and color	redundant	size	color redundant	4	2	0.5	akbar we7de	NA	akbar we7de	0	1	hairdryer	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	38	big_orange_billiardball	size	minimal	size	color redundant	3	1	0.6666666666666666	akbar we7de	NA	akbar we7de	1	0	billiardball	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	39	small_orange_pingpongball	color	minimal	color	size redundant	2	1	0.5	burtuqal	NA	burtuqal	1	0	pingpongball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	45	small_blue_book	size and color	redundant	color	size redundant	4	1	0.75	ktab azra2	NA	ktab azra2	0	1	book	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	50	small_yellow_shoe	size and color	redundant	color	size redundant	4	3	0.25	asfar	NA	asfar	0	1	shoe	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	51	small_yellow_bellpepper	color	minimal	color	size redundant	3	2	0.3333333333333333	asfar	NA	asfar	1	0	bellpepper	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	54	big_purple_flower	color	minimal	color	size redundant	2	2	0	zahr	NA	zahr	1	0	flower	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	55	small_blue_cushion	size	minimal	size	color redundant	3	2	0.3333333333333333	zgheeri	NA	zgheeri	1	0	cushion	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	59	small_purple_yarn	size and color	redundant	size	color redundant	4	4	0	azghar we7de	NA	azghar we7de	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	68	small_red_stapler	size and color	redundant	color	size redundant	3	2	0.3333333333333333	a7mar	NA	a7mar	0	1	stapler	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	70	big_red_bike	size and color	redundant	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	0	1	bike	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	1	small_orange_napkin	size and color	redundant	color	size redundant	4	3	0.25	orange	size?	orange	0	1	napkin	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy4	21	big_pink_phone	color	minimal	color	size redundant	2	1	0.5	pink phone	NA	pink phone	1	0	phone	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy4	45	big_yellow_bellpepper	size and color	redundant	size	color redundant	4	3	0.25	فليفلة صفرا كبيرة لا الطبخ 😂	NA	فليفلة صفرا كبيرة لا الطبخ 😂	0	1	bellpepper	big	yellow	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy4	53	small_green_framee	size	minimal	size	color redundant	2	1	0.5	small picture enclave	NA	small picture enclave	1	0	framee	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy4	3	small_red_scarf	size and color	redundant	size	color redundant	4	4	0	shalun sa8eer	NA	shalun sa8eer	0	1	scarf	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	9	small_grey_rock	size and color	redundant	size	color redundant	3	3	0	sa8eera	NA	sa8eera	0	1	rock	small	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy4	10	big_red_pepper	size and color	redundant	color	size redundant	4	4	0	7amraa	NA	7amraa	0	1	pepper	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
